trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1726,False,"{'a': 0.5, 'e': 0.13700000000005474}",25,17,2.4594748451195088,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1727,False,"{'a': 0.5, 'e': 0.13650000000005474}",35,20,25.868055992255883,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.5, 'e': 0.13600000000005474}",20,4,8.973023972909825,"{0: 13, 1: 3, 2: 0, 3: 0, 4: 0}",1
1729,False,"{'a': 0.5, 'e': 0.13550000000005474}",20,10,-34.316613706162755,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
1730,False,"{'a': 0.5, 'e': 0.13500000000005474}",20,7,-17.122186826384233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1731,False,"{'a': 0.5, 'e': 0.13450000000005474}",20,14,10.964159054220834,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1732,False,"{'a': 0.5, 'e': 0.13400000000005474}",25,11,24.812070198063502,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1733,False,"{'a': 0.5, 'e': 0.13350000000005474}",25,14,20.805998390904158,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1734,False,"{'a': 0.5, 'e': 0.13300000000005474}",25,15,21.181935640853176,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1735,False,"{'a': 0.5, 'e': 0.13250000000005474}",20,11,16.80157544728807,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1736,False,"{'a': 0.5, 'e': 0.13200000000005474}",25,13,22.220697016418985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1737,False,"{'a': 0.5, 'e': 0.13150000000005474}",20,15,10.243708289225593,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1738,False,"{'a': 0.5, 'e': 0.13100000000005474}",25,17,13.812718158838893,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1739,False,"{'a': 0.5, 'e': 0.13050000000005474}",20,8,10.084635295122773,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1740,False,"{'a': 0.5, 'e': 0.13000000000005474}",25,17,17.529577014897477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1741,False,"{'a': 0.5, 'e': 0.12950000000005474}",20,15,8.16778301624668,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1742,False,"{'a': 0.5, 'e': 0.12900000000005474}",20,12,-43.9674038583988,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
1743,False,"{'a': 0.5, 'e': 0.12850000000005474}",25,19,3.8003940505810325,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1744,False,"{'a': 0.5, 'e': 0.12800000000005474}",25,16,18.465451498950006,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1745,False,"{'a': 0.5, 'e': 0.12750000000005474}",35,20,20.17161091670927,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1746,False,"{'a': 0.5, 'e': 0.12700000000005474}",25,9,30.135757192882615,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1747,False,"{'a': 0.5, 'e': 0.12650000000005474}",25,8,23.350478083036638,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1748,False,"{'a': 0.5, 'e': 0.12600000000005473}",25,11,27.646171400558345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1749,False,"{'a': 0.5, 'e': 0.12550000000005473}",20,13,8.163295067486782,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1750,False,"{'a': 0.5, 'e': 0.12500000000005473}",25,13,20.824392995981345,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1751,False,"{'a': 0.5, 'e': 0.12450000000005473}",25,8,34.3635562469431,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1752,False,"{'a': 0.5, 'e': 0.12400000000005473}",20,5,26.813227881402447,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1753,False,"{'a': 0.5, 'e': 0.12350000000005473}",25,5,-39.79911524924648,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",1
1754,False,"{'a': 0.5, 'e': 0.12300000000005473}",25,15,18.78059926061669,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1755,False,"{'a': 0.5, 'e': 0.12250000000005473}",25,17,12.191466245981267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1756,False,"{'a': 0.5, 'e': 0.12200000000005473}",30,22,15.061151075273216,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1757,False,"{'a': 0.5, 'e': 0.12150000000005473}",20,5,9.721729482151597,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1758,False,"{'a': 0.5, 'e': 0.12100000000005473}",20,8,-2.3052628174998624,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1759,False,"{'a': 0.5, 'e': 0.12050000000005473}",20,13,15.821211939522325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1760,False,"{'a': 0.5, 'e': 0.12000000000005473}",20,6,24.420579502173673,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1761,False,"{'a': 0.5, 'e': 0.11950000000005473}",20,15,8.402301063825108,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1762,False,"{'a': 0.5, 'e': 0.11900000000005473}",25,2,37.494271961487186,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1763,False,"{'a': 0.5, 'e': 0.11850000000005473}",20,0,12.893709562873399,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1764,False,"{'a': 0.5, 'e': 0.11800000000005473}",20,10,19.717770875988123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1765,False,"{'a': 0.5, 'e': 0.11750000000005473}",20,12,-8.171899162952078,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
1766,False,"{'a': 0.5, 'e': 0.11700000000005473}",20,13,13.438021089344351,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1767,False,"{'a': 0.5, 'e': 0.11650000000005473}",30,20,22.173153372818277,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1768,False,"{'a': 0.5, 'e': 0.11600000000005473}",25,8,18.13384897657356,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1769,False,"{'a': 0.5, 'e': 0.11550000000005473}",20,8,24.079024934481588,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1770,False,"{'a': 0.5, 'e': 0.11500000000005473}",20,15,11.533238403186157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1771,False,"{'a': 0.5, 'e': 0.11450000000005472}",20,14,13.329573021695419,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1772,False,"{'a': 0.5, 'e': 0.11400000000005472}",20,14,12.083867868221073,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1773,False,"{'a': 0.5, 'e': 0.11350000000005472}",20,15,10.822704561422508,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1774,False,"{'a': 0.5, 'e': 0.11300000000005472}",20,14,0.018362182072924504,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1775,False,"{'a': 0.5, 'e': 0.11250000000005472}",25,14,19.886818373858684,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1776,False,"{'a': 0.5, 'e': 0.11200000000005472}",20,8,11.71352251368915,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1777,False,"{'a': 0.5, 'e': 0.11150000000005472}",25,17,6.102986868156577,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1778,False,"{'a': 0.5, 'e': 0.11100000000005472}",30,3,44.367222500555734,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1779,False,"{'a': 0.5, 'e': 0.11050000000005472}",30,21,18.740060939400387,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1780,False,"{'a': 0.5, 'e': 0.11000000000005472}",25,16,6.179459994497985,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1781,False,"{'a': 0.5, 'e': 0.10950000000005472}",20,9,-5.6631891557023994,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1782,False,"{'a': 0.5, 'e': 0.10900000000005472}",30,15,28.187405089561157,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1783,False,"{'a': 0.5, 'e': 0.10850000000005472}",20,7,18.35829606113454,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1784,False,"{'a': 0.5, 'e': 0.10800000000005472}",20,8,9.888264787901411,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1785,False,"{'a': 0.5, 'e': 0.10750000000005472}",25,13,6.085489664433674,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1786,False,"{'a': 0.5, 'e': 0.10700000000005472}",25,16,16.287344662168145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1787,False,"{'a': 0.5, 'e': 0.10650000000005472}",20,10,16.652083774061285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1788,False,"{'a': 0.5, 'e': 0.10600000000005472}",20,12,1.8933357038019327,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1789,False,"{'a': 0.5, 'e': 0.10550000000005472}",20,14,10.620191409513918,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1790,False,"{'a': 0.5, 'e': 0.10500000000005472}",25,8,7.354693181885613,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1791,False,"{'a': 0.5, 'e': 0.10450000000005472}",30,20,0.48693029122842013,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1792,False,"{'a': 0.5, 'e': 0.10400000000005472}",30,13,19.59542821636841,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1793,False,"{'a': 0.5, 'e': 0.10350000000005471}",25,11,23.49849622435651,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1794,False,"{'a': 0.5, 'e': 0.10300000000005471}",25,16,17.581956607261382,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1795,False,"{'a': 0.5, 'e': 0.10250000000005471}",25,9,17.58153107554987,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1796,False,"{'a': 0.5, 'e': 0.10200000000005471}",30,21,-24.347065592405976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1797,False,"{'a': 0.5, 'e': 0.10150000000005471}",25,11,-28.283716011979458,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1798,False,"{'a': 0.5, 'e': 0.10100000000005471}",20,14,8.093119572856777,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1799,False,"{'a': 0.5, 'e': 0.10050000000005471}",25,13,21.13695973975758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1800,False,"{'a': 0.5, 'e': 0.10000000000005471}",20,12,13.182943916679342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1801,False,"{'a': 0.5, 'e': 0.09950000000005471}",30,14,21.330276784831305,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1802,False,"{'a': 0.5, 'e': 0.09900000000005471}",25,20,7.731233502975329,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1803,False,"{'a': 0.5, 'e': 0.09850000000005471}",30,12,-17.99700121226811,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1804,False,"{'a': 0.5, 'e': 0.09800000000005471}",30,20,19.005327308227947,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1805,False,"{'a': 0.5, 'e': 0.09750000000005471}",25,20,8.246641285552663,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1806,False,"{'a': 0.5, 'e': 0.09700000000005471}",20,11,8.645446478643956,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1807,False,"{'a': 0.5, 'e': 0.09650000000005471}",20,10,18.986283392131607,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1808,False,"{'a': 0.5, 'e': 0.09600000000005471}",25,10,-38.36653905212941,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
1809,False,"{'a': 0.5, 'e': 0.09550000000005471}",20,12,13.008898224261342,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1810,False,"{'a': 0.5, 'e': 0.09500000000005471}",25,12,26.720951155850546,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1811,False,"{'a': 0.5, 'e': 0.0945000000000547}",25,14,21.491143877022054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1812,False,"{'a': 0.5, 'e': 0.0940000000000547}",30,14,20.03266137892436,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.5, 'e': 0.0935000000000547}",35,19,29.60249727568354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.0930000000000547}",25,16,14.352611112034598,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.5, 'e': 0.0925000000000547}",20,6,16.099008564963125,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1816,False,"{'a': 0.5, 'e': 0.0920000000000547}",20,13,14.423619433106182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.5, 'e': 0.0915000000000547}",25,8,16.581846212438872,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1818,False,"{'a': 0.5, 'e': 0.0910000000000547}",30,18,0.801456003505219,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1819,False,"{'a': 0.5, 'e': 0.0905000000000547}",25,6,20.29106318005301,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.0900000000000547}",25,11,-10.357582976080328,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1821,False,"{'a': 0.5, 'e': 0.0895000000000547}",20,4,-4.060877547617526,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1822,False,"{'a': 0.5, 'e': 0.0890000000000547}",25,17,2.270911439093029,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1823,False,"{'a': 0.5, 'e': 0.0885000000000547}",20,13,12.34558808771531,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.5, 'e': 0.0880000000000547}",25,17,8.357170983365322,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.0875000000000547}",20,10,20.827852535564887,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.5, 'e': 0.0870000000000547}",30,18,20.91042711685806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.0865000000000547}",20,16,8.080756790924177,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.0860000000000547}",25,13,22.15492874113794,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.0855000000000547}",30,18,24.293742097168103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.5, 'e': 0.0850000000000547}",20,12,14.450959207797148,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.5, 'e': 0.0845000000000547}",20,6,2.9293966062275176,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1832,False,"{'a': 0.5, 'e': 0.0840000000000547}",20,8,10.912909212161066,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1833,False,"{'a': 0.5, 'e': 0.0835000000000547}",25,18,14.251802576074182,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.5, 'e': 0.0830000000000547}",25,16,18.709916124834038,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.0825000000000547}",20,6,13.83918519298526,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.0820000000000547}",30,20,8.641734639845142,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.0815000000000547}",30,19,-2.6464959408919473,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.0810000000000547}",25,13,24.208149785422275,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.0805000000000547}",25,18,16.043473748968363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.0800000000000547}",20,13,12.33985652511542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.0795000000000547}",20,9,20.22457142625241,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.0790000000000547}",25,15,17.865259824532636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.07850000000005469}",25,11,22.665492371425334,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 0.07800000000005469}",20,10,-5.913347340196324,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 0.07750000000005469}",20,14,12.887470625180239,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 0.07700000000005469}",25,16,2.2359098480838084,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 0.07650000000005469}",25,9,30.12937082812935,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 0.07600000000005469}",25,14,22.223777524857127,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 0.07550000000005469}",20,16,9.748689500132429,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.5, 'e': 0.07500000000005469}",20,9,2.251150729529939,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 0.07450000000005469}",35,25,18.948988441302692,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 0.07400000000005469}",30,19,18.623619566657634,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.5, 'e': 0.07350000000005469}",25,20,6.533615332739096,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.5, 'e': 0.07300000000005469}",30,16,2.4636165053620167,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 0.07250000000005469}",25,11,-12.496792457051434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1856,False,"{'a': 0.5, 'e': 0.07200000000005469}",25,16,15.279436006227263,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.5, 'e': 0.07150000000005469}",30,22,15.457435467031855,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1858,False,"{'a': 0.5, 'e': 0.07100000000005469}",25,14,21.42162691403871,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 0.07050000000005469}",25,18,12.208325525285717,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1860,False,"{'a': 0.5, 'e': 0.07000000000005469}",25,18,13.254655583150234,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.5, 'e': 0.06950000000005468}",20,9,13.602088539866758,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.5, 'e': 0.06900000000005468}",30,18,22.349940018965672,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.5, 'e': 0.06850000000005468}",20,14,5.402230815972078,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 0.06800000000005468}",20,12,17.207189822246818,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.5, 'e': 0.06750000000005468}",25,15,16.211837843666792,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 0.06700000000005468}",25,11,24.784086628027303,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 0.06650000000005468}",25,20,12.340597588353937,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 0.06600000000005468}",25,19,7.19948403660432,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 0.06550000000005468}",20,11,16.392700271363815,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.5, 'e': 0.06500000000005468}",25,18,13.330612397200841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 0.06450000000005468}",25,13,22.239459704941126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 0.06400000000005468}",20,15,-30.78457822829351,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1873,False,"{'a': 0.5, 'e': 0.06350000000005468}",30,15,28.837156255511378,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 0.06300000000005468}",25,15,5.14552756859659,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1875,False,"{'a': 0.5, 'e': 0.06250000000005468}",25,12,21.46352143699032,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 0.06200000000005468}",20,0,5.615780876015052,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 0.06150000000005468}",30,18,22.401689632559638,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 0.06100000000005468}",25,13,-20.169977839330805,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1879,False,"{'a': 0.5, 'e': 0.06050000000005468}",25,8,11.958689255902165,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 0.060000000000054676}",25,11,-26.58280730823384,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1881,False,"{'a': 0.5, 'e': 0.059500000000054676}",25,14,21.929267105043586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 0.059000000000054675}",25,16,18.1845719660436,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 0.058500000000054675}",20,12,15.929942878828225,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 0.058000000000054674}",20,12,16.858610931038516,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 0.057500000000054674}",25,12,16.792081142426213,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 0.057000000000054674}",20,15,10.817181260873319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 0.05650000000005467}",35,23,17.25805358990949,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.5, 'e': 0.05600000000005467}",20,16,6.53695772499486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 0.05550000000005467}",20,14,-31.269044495865266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
1890,False,"{'a': 0.5, 'e': 0.05500000000005467}",20,12,12.683831045847802,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 0.05450000000005467}",30,23,15.402467269633156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.5, 'e': 0.05400000000005467}",20,8,22.108944058154893,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 0.05350000000005467}",25,12,23.660469196373402,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.5, 'e': 0.05300000000005467}",30,12,39.65385843534847,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 0.05250000000005467}",25,15,10.18514338167705,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 0.05200000000005467}",30,17,17.683868548666336,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 0.05150000000005467}",25,16,8.575667761936282,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 0.05100000000005467}",25,17,17.330239415156758,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 0.05050000000005467}",30,18,7.642992877324773,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 0.05000000000005467}",25,14,23.057656589278896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.5, 'e': 0.04950000000005467}",35,28,12.807101622164167,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,12,11.819998079325169,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,10,26.005891604703585,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",35,20,29.380577198532134,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",20,12,14.455282948842788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",30,22,16.86710465675869,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",25,13,22.406924914784806,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",25,14,22.13888642859278,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",20,14,11.61572310059328,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
